Assignment Date,Status,Batch,Product,Original Creditor,Account Public ID,External Account ID,Creditor Recalled?,Has Valid SSN?,Has User Name?,Has Email?,Has Phone?,Has Address?,No Origination Date,Is Deceased?,Is Bankruptcy?,User ID,Account ID,Charge Off Amount ($),Charge Off Date,Last payment Amount ($),Last Payment Date,Face Value ($)
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0651755528,P01F3018EE69B,False,True,True,True,True,True,False,False,False,"484,266","534,233","26,801.58","Apr 19, 2025","1,227.22","Nov 20, 2024","28,555.74"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0652541960,PC8EB54E0118F,False,True,True,True,True,True,False,False,False,"484,278","534,245","18,388.78","Jun 13, 2025","1,051.9","Jan 13, 2025","19,600.13"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0653131784,P2A23743488AC,False,True,True,False,True,True,False,False,False,"484,286","534,254","21,585.13","Apr 18, 2025",300,"Dec 27, 2024","22,649.12"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0653983752,PB0E224CD608A,False,True,True,True,True,True,False,False,False,"484,299","534,267","19,437.33","Jun 7, 2025",564.99,"Jan 7, 2025","20,465.88"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0654966792,P3718E455A856,False,True,True,True,True,True,False,False,False,"484,314","534,282","9,901","Apr 20, 2025",512.66,"Nov 22, 2024","10,470.98"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0655360008,P35D685A6D9FF,False,True,True,True,True,True,False,False,False,"484,320","534,288","20,058.74","Apr 15, 2025",659.45,"Nov 16, 2024","21,246.18"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0655884296,P0D0BD80420A2,False,True,True,True,True,True,False,False,False,"484,328","534,296","29,407.21","Apr 1, 2025",989.4,"Nov 4, 2024","31,514.62"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0656015368,P02EB01813D6F,False,True,True,True,False,True,False,False,False,"484,330","534,298","8,127.43","Jun 8, 2025",770.2,"Jan 8, 2025","8,659.08"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0656605192,P9FFCEF2E014A,False,True,True,True,True,True,False,False,False,"484,339","534,307","18,075.1","Jun 1, 2025","1,055.75","Jan 1, 2025","19,110.65"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0657129480,P2D03EF594793,False,True,True,True,True,True,False,False,False,"484,347","534,315","12,189.11","Jun 14, 2025",508.56,"Jan 14, 2025","12,993.06"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0659030024,P868C0D7B1CE3,False,True,True,True,True,True,False,False,False,"484,376","534,344","16,075.05","May 28, 2025",287.88,"Mar 10, 2025","16,627.36"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0661848072,P1706CAB4714B,False,True,True,True,True,True,False,False,False,"484,418","534,387","25,854.41","Jun 17, 2025",916.26,"Dec 13, 2024","28,044.06"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0662241288,P4B2FB20F78A1,False,True,True,True,True,True,False,False,False,"484,424","534,393","10,191.68","Apr 14, 2025",738.62,"Nov 15, 2024","10,729.63"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0664403976,P0671652D43E3,False,True,True,True,True,True,False,False,False,"484,456","534,426","9,035.83","Jun 30, 2025",608.66,"Jan 2, 2025","9,627.8"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0670105608,PC6BE45D216ED,False,True,True,True,True,True,False,False,False,"484,542","534,513","10,029.32","Jun 6, 2025",329.73,"Jan 6, 2025","10,626.92"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0670892040,P915BAED7D79B,False,True,True,True,True,True,False,False,False,"484,554","534,525","11,130.21","May 8, 2025",875.23,"Dec 8, 2024","11,858.31"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0671088648,P87D34C521DD0,False,True,True,True,True,True,False,False,False,"484,557","534,528","9,501.3","Jun 27, 2025",839.34,"Jan 27, 2025","10,006.05"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0671350792,P642C20BDE553,False,True,True,True,True,True,False,False,False,"484,561","534,532","23,740.71","Jun 18, 2025",715.83,"Jan 27, 2025","25,284.63"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0671744008,P451B590F7D56,False,True,True,True,True,True,False,False,False,"484,567","534,538","29,533.18","Apr 27, 2025",824.32,"Nov 28, 2024","31,281.52"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0672661512,P28B67D37D46D,False,True,True,True,True,True,False,False,False,"484,581","534,552","2,728.16","May 20, 2025",463.44,"Dec 20, 2024","2,881.61"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0673579016,P7EF60FBAC82D,False,True,True,True,True,True,False,False,False,"484,595","534,566","24,600.87","May 10, 2025",732.53,"Dec 10, 2024","26,186.62"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0674430984,P6CA37ECC4049,False,True,True,True,True,True,False,False,False,"484,608","534,579","17,211.91","Apr 14, 2025",452,"Nov 6, 2024","18,171.48"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0675348488,P34E259977ABF,False,True,True,True,True,True,False,False,False,"484,622","534,593","23,401.07","Jun 17, 2025",982.87,"Jan 17, 2025","24,478.47"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0675545096,PC645E9923DE7,False,True,True,True,True,True,False,False,False,"484,625","534,596","8,883.48","May 13, 2025",50,"May 10, 2025","10,329.45"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0676003848,PA9393C82F269,False,True,True,True,True,True,False,False,False,"484,632","534,603","18,717.61","May 2, 2025","1,051.9","Mar 1, 2025","19,218.76"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0676397064,PFB28DF8230A4,False,True,True,True,True,True,False,False,False,"484,638","534,609","18,869.95","May 15, 2025",618.24,"Dec 15, 2024","19,994.3"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0680198152,P49939C971308,False,True,True,True,True,True,False,False,False,"484,696","534,667","19,271.36","Apr 19, 2025",843.23,"Nov 20, 2024","20,097.09"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0681639944,P402D9624428C,False,True,True,True,True,True,False,False,False,"484,718","534,689","33,338.87","May 20, 2025",903.99,"Dec 20, 2024","35,103.07"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0683081736,P26E002F5958D,False,True,True,True,True,True,False,False,False,"484,739","534,711","5,794.19","Jun 23, 2025",341.78,"Jan 23, 2025","6,132.19"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0683540488,P3A99E040902F,False,True,True,True,True,True,False,False,False,"484,746","534,718","13,263","Apr 16, 2025",875.23,"Oct 9, 2024","14,344.61"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0684261384,P9AE67796E52C,False,True,True,True,True,True,False,False,False,"484,757","534,729","10,818.5","Apr 11, 2025",367.49,"Nov 15, 2024","11,528.79"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0686817288,P7D33DEF8CFBC,False,True,True,True,True,True,False,False,False,"484,796","534,768","22,012.73","Jun 6, 2025",848.06,"Jan 6, 2025","23,467.38"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0688455688,P1D962DC834F0,False,True,True,True,True,True,False,False,False,"484,820","534,793","5,189.83","Apr 26, 2025",317.53,"Nov 27, 2024","5,381.04"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0689700872,P8174E1C667FE,False,True,True,True,True,True,False,False,False,"484,839","534,812","5,538.78","May 13, 2025",340.56,"Dec 26, 2024","5,829.51"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0690487304,PAAF47C1C0B24,False,True,True,True,True,True,False,False,False,"484,850","534,824","31,483.02","Apr 7, 2025",921.68,"Nov 8, 2024","33,047.01"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0691339272,PB3938A13DDDB,False,True,True,True,True,True,False,False,False,"484,863","534,837","6,486.78","May 28, 2025",609.65,"Dec 28, 2024","6,908.43"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0691535880,PC65A9C72D49E,False,True,True,True,True,True,False,False,False,"484,866","534,840","6,623.23","Jun 24, 2025",300,"Apr 24, 2025","6,765.07"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0693370888,PA9839BD24F9A,False,True,True,True,True,True,False,False,False,"484,894","534,868","4,989.06","Apr 21, 2025",561.26,"Nov 25, 2024","5,288.65"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0695074824,P199FD91DC8DF,False,True,True,True,True,True,False,False,False,"484,920","534,894","25,212.5","May 19, 2025","1,227.22","Dec 17, 2024","26,894.79"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0695599112,P237B3F78D872,False,True,True,True,True,True,False,False,False,"484,928","534,902","7,866.59","Apr 20, 2025",486.48,"Nov 21, 2024","8,203.65"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0696188936,PA8D05B0B7CD5,False,True,True,True,True,True,False,False,False,"484,937","534,911","15,623.72","May 15, 2025",655.25,"Dec 15, 2024","16,343.07"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0697434120,P40FD9CDD9965,False,True,True,True,True,True,False,False,False,"484,956","534,930","10,828.96","May 14, 2025",630.16,"Dec 12, 2024","11,546.5"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0703266824,PCB96CC46DE12,False,True,True,True,True,True,False,False,False,"485,045","535,019","3,086.01","Apr 18, 2025",100,"Jul 9, 2025","3,166.79"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0704643080,PDE68DB34122E,False,True,True,False,True,True,False,False,False,"485,065","535,040","8,273.18","May 28, 2025",510.84,"Dec 28, 2024","8,747.18"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0705101832,PFC727F5ACBE7,False,True,True,True,True,True,False,False,False,"485,072","535,047","9,956.01","Apr 3, 2025",512.66,"Dec 21, 2024","10,354.05"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0705560584,PFF2CD5904E61,False,True,True,True,True,True,False,False,False,"485,079","535,054","16,727.17","May 1, 2025",538.55,"Dec 2, 2024","17,717.39"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0706019336,PC9AD385F7477,False,True,True,True,True,True,False,False,False,"485,085","535,061","19,502.84","May 26, 2025",600,"Feb 23, 2025","20,859.07"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0707067912,PEAD88DC4EE94,False,True,True,False,True,True,False,False,False,"485,100","535,077","20,549.89","Apr 4, 2025",538.25,"Nov 5, 2024","21,813.19"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0708247560,P4251A53317B8,False,True,True,True,True,True,False,False,False,"485,118","535,095","24,176.23","Apr 27, 2025",396,"Jul 28, 2025","24,528.47"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0710213640,PC9CC64E43E6F,False,True,True,True,True,True,False,False,False,"485,148","535,125","17,414.29","Apr 19, 2025",463.3,"Oct 15, 2024","18,537.93"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0712900616,P8932E60E637B,False,True,True,True,True,True,False,False,False,"485,189","535,166","12,210.17","May 10, 2025",805.21,"Nov 12, 2024","13,168.82"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0714735624,P04113B46AFC1,False,True,True,True,True,True,False,False,False,"485,217","535,194","18,519.31","May 15, 2025",452,"Dec 16, 2024","19,635.31"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0715522056,PDBB0D0C35FEE,False,True,True,True,True,True,False,False,False,"485,229","535,206","14,858.67","Apr 21, 2025","1,021.69","Nov 22, 2024","15,704.47"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0716636168,P8B22D824070D,False,True,True,True,True,True,False,False,False,"485,245","535,223","7,554.52","Apr 13, 2025",484.71,"Nov 14, 2024","7,870.37"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0716898312,P105D4E69A2F8,False,True,True,True,True,True,False,False,False,"485,250","535,227","20,000","Apr 26, 2025",0,,"21,291.61"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0717225992,PAD1AC8E33367,False,True,True,True,True,True,False,False,False,"485,255","535,232","18,039.82","Jun 17, 2025",854.44,"Jan 31, 2025","18,997.98"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0717684744,PA8D6622DA1F9,False,True,True,True,True,True,False,False,False,"485,262","535,239","2,857.4","Jun 1, 2025",25,"Jul 3, 2025","3,018.15"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0717750280,P745ED8FDE4DF,False,True,True,True,True,True,False,False,False,"485,263","535,240","29,350.25","Jun 11, 2025","1,130.75","Jan 11, 2025","31,289.8"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0718274568,PA00E7140B05B,False,True,True,True,True,True,False,False,False,"485,271","535,248","15,437.16","Jun 18, 2025",565.37,"Jan 20, 2025","16,444.8"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0719061000,P245557E2FDEA,False,True,True,True,True,True,False,False,False,"485,283","535,260","7,685.41","Apr 24, 2025",421.61,"Nov 25, 2024","8,014.72"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0720371720,PF4F549BD19F1,False,True,True,True,True,True,False,False,False,"485,303","535,280","3,655.21","Apr 6, 2025",415.3,"Sep 9, 2024","3,859.91"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0721027080,PDD1E55ABCA81,False,True,True,True,True,True,False,False,False,"485,313","535,290","23,012.93","Apr 3, 2025","1,048.8","Nov 4, 2024","24,499.13"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0721289224,P117DB2D8627A,False,True,True,True,True,True,False,False,False,"485,317","535,294","18,485.06","Jun 27, 2025","1,085.28","Jan 27, 2025","19,694.31"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0722141192,P638DDBBC094F,False,True,True,True,True,True,False,False,False,"485,330","535,307","11,144.22","May 19, 2025",40,"Feb 6, 2025","11,577.32"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0723255304,PEC4319657D6A,False,True,True,True,True,True,False,False,False,"485,346","535,324","14,294.41","Jun 26, 2025",734.82,"Jan 26, 2025","15,128.26"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0723517448,P3189EE473342,False,True,True,True,True,True,False,False,False,"485,351","535,328","35,500","Apr 3, 2025",0,,"37,123.95"
"Aug 5, 2025",Included,HM_AUG_25_MSUFCU_25Q2,Personal Loan,"Happy Money, Originated by Michigan State University Federal Credit Union",BA-0723714056,PEEDC52E19C85,False,True,True,True,True,True,False,False,False,"485,353","535,331","12,436.13","Jun 29, 2025",400,"Mar 8, 2025","13,039.37"
